"id","title","external_tags","targets"
ckn8o42is132749nqym8tq7nt1,I created the exact same app in React and Vue. Here are the differences.,[],"{웹 프론트엔드,React}"
ckjw9ywus3553671jpk09u281j5,나눔 고딕 웹 폰트에 대한 고찰,[],"{웹 프론트엔드,웹,UI/UX,개발 일반}"
ckl8qmez3519641tqq7s6kk9wf,Introducing the New JSX Transform – React Blog,[],"{웹 프론트엔드,React}"
ckjw8l0yc3344371vpkawlz3vcc,"실체가 손에 잡히는 딥러닝(3) “이것만은 꼭 알아두자! 딥러닝의 꽃 - 가중치, 편향, 활성화 함수, 역전파” | Popit","[""소프트웨어"", ""데이터분석"", ""딥러닝"", ""머신러닝"", ""인공지능""]","{비전공자 & 신입,머신러닝,데이터 과학}"
ckga5h7at2729310nzl45plhy8,NumPy와 C++ Extensions의 성능 비교,"[{""name"": ""cpp""}, {""name"": ""python""}]","{Python,Performance}"
ckg63umyw3171210n1wcjplpan,"Git flow, GitHub flow, GitLab flow","[""git"", ""workflow"", ""github"", ""gitlab""]",{Git / Github}
ckgbjroqi2747510p76gzx157s,"iOS(Swift, Objc) 질문과 답변 모음",,"{모바일,iOS}"
ckl8qlinn5090625qq5ipce9m6,우아한형제들을 떠나며,"[""우아한형제들"", ""배달의민족"", ""퇴사 회고"", ""개발자"", ""토스""]","{커리어,개발 일반,기업 / 스타트업}"
ckg983a10345410nz28kpxqms,iOS 플랫폼 소개,[],{iOS}
ckn8n153m1255yxqyc21ugbiq,Bulletproof node.js project architecture 🛡️,"[""Node.js""]","{서버 / 백엔드,아키텍처}"
ckizk27hq857231tmihpd1yjsf,"실체가 손에 잡히는 딥러닝(2) “인간의 뇌를 모방한 신경망, 그리고 딥러닝” | Popit","[""소프트웨어"", ""데이터분석"", ""딥러닝"", ""머신러닝"", ""인공지능""]","{머신러닝,컴퓨터 과학}"
ckn8nwgf579719nqyv3xaat8h,MySQL InnoDB의 Adaptive Hash Index 활용,"[""adaptive-hash-index"", ""devops"", ""innodb"", ""mysql""]",{데이터베이스}
ckn8obm48168389nqylhzuvq3d,Android 개발자를 위한 무료 교육 - Google Play에서 성공할 방법을 배울 기회를 소개합니다,[],"{Kotlin,안드로이드}"
ckk3iu94o4887511tklnltn4htx,Android 11로 업그레이드하기: 최초 개발자 프리뷰,"[""Android""]","{모바일,안드로이드}"
ckgiuatan6425210qnib7agj6k,The end of the Redis adventure,[],{서버 / 백엔드}
ckn8odbzj179329nqyg4u96nbp,PyCon APAC 2016 코드 난독화 컨테스트 수상자 발표,,"{테스팅,보안}"
ckn8o4kwr136009nqyby2awfua,"Women of React Conf—Saturday, April 25, 2020",[],"{React,웹 프론트엔드,세미나}"
ckgitp5v25841610qn9eh3di30,하루 25분 실행하기: 하루를 대하는 14년차 개발자의 자세,[],"{동기부여,개발 일반}"
ckkw71yvc4907451ipgkd0jyub4,iOS ) Select Photos 권한 작업 (3) - photoLibraryDidChange,[],"{모바일,iOS}"
ckn8o9wjd157629nqy6nhabdqz,아빠 왜 집에서 일해요? (feat. aws),[],"{데브옵스,AWS}"
ckknizbsj3611641hmg9vcvt0w7,"그래서, ROP가 뭔데 씹덕아 (Railway oriented programming)","[""Typescript"", ""Functional Programming""]","{아키텍처,디자인패턴,JavaScript,개발 일반,TypeScript}"
ckga4yxnp2173510nzbxz2n9jh,TOAST Network ACL 소개 : TOAST Meetup,,"{보안,네트워크}"
ckjw7acvx3208471vpkx92evyiy,TF Jam — 머신러닝을 이용한 농구 슈팅,[],"{데이터 과학,알고리즘,머신러닝}"
ckmwse4me95014326pmgbt7k5al,Android P Preview 설치 및 살펴보기,[],{안드로이드}
ckgbtvath678110pheh5a4w6j,내가 추천하는 크롬 익스텐션 10선,[],{툴 / 생산성}
ckn8nqnds19629nqyoz9wky5d,"2019년 주목받은 AI 이슈 모음","[""AI"", ""인공지능"", ""딥러닝""]",{머신러닝}
ckn8o3lg2129459nqysbdot2nu,Why Apple’s Notification Bubbles Are so Stressful,"[""Notifications"", ""Anxiety"", ""Smartphones"", ""Digital Life"", ""Microprocessing""]","{iOS,아키텍처}"
ckklveamr1810001smg9onya7v7,iOS ) 현재 IP 주소 가져오기.,[],{iOS}
ckn8ntlqg50779nqytkxuzylu,글쓰기 카테고리 추천모델 개발하기,"[""Machine Learning""]",{동기부여}
ckmzqhn2k239112dpmfnm6a08b,라즈베리 파이로 배우는 컴퓨터 아키텍처,[],"{아키텍처,Python,컴퓨터 과학}"
ckk7n2fg71092321iquedom2nfs,MAD Skills 머티리얼 디자인 구성요소: 요약 정리,"[""Android""]","{UI/UX,안드로이드,기획,모바일}"
ckn8o2fc9122169nqymen71uvf,pattern.css - Background Patterns in CSS,[],"{웹 프론트엔드,웹}"
ckik20db396391hs5yux3pgb3,기술블로그 개편기 (by HUGO),[],"{동기부여,Go,웹,개발 일반,비전공자 & 신입,커리어}"
ckn6zl33x5802532dpcr8rwaiph,"벤처 허생전, Circa 2019",[],{기업 / 스타트업}
ckn8odlvb182069nqy7mexmvr2,스포카 크리에이터 행동 강령 소개,,{기업 / 스타트업}
cknca7auo001198qygxpqz8t1,가짜개발자 훈련소 - IT/SW/개발자 취업/코딩테스트/면접/이직 : 네이버 카페,[],"{커리어,비전공자 & 신입}"
ckjtb36bb529261mo5fwl3jjo0,파이썬 의존성 관리자 Poetry 사용기,,{Python}
ckn8nwvxj84719nqy10uk7olh,"14. 야 너두 할 수 있어. 비전공자, COBOL 개발자를 거쳐 네이버에서 FE 개발하게 된 이야기",[],{비전공자 & 신입}
ckg0h5881395910oz30ed7sgy,Cgroup Driver 선택하기,"[{""name"": ""cgroup""}, {""name"": ""cloud""}, {""name"": ""container""}, {""name"": ""kubernetes""}]","{데브옵스,서버 / 백엔드}"
ckn5c6lkr1416602dpcmlnfv0nz,SI 개발 10년차인데 코드 좀 봐주세요 | Popit,"[""소프트웨어"", ""개발자"", ""이직"", ""경력"", ""SI""]","{개발 일반,서버 / 백엔드,비전공자 & 신입}"
ckn8oegyv188329nqyfuvnyjla,엘라스틱서치 Left Join Plugin 소개,,{서버 / 백엔드}
ckn8nrx6033069nqyuzgq1940,"
    
      게임 서버 개발과 웹 서버 개발의 차이 · Elky Essay
    
  ",[],{서버 / 백엔드}
ckg7ftauc945510p6ee8hw81f,"잘가, 클린 코드","[{""name"": {""name"": ""개발 일반""}}, {""name"": {""name"": ""개발 문화/철학/방법론""}}]",{개발 일반}
ckg7dtp4e231910p6sgit243x,[번역] 10만명 접속을 허용하는 시스템 만들기 ,"[{""name"": {""name"": ""백엔드""}}, {""name"": {""name"": ""서버 & 클라우드 & 아키텍쳐""}}, {""name"": ""IT""}, {""name"": ""데이터베이스""}]","{개발 일반,기업 / 스타트업,서버 / 백엔드}"
ckn8nuqbq63139nqy8ru7f1kx,Spring 테스트 코드 작성에 대한 나름의 고찰 | Popit,"[""소프트웨어"", ""Test"", ""Spring""]","{테스팅,Framework,서버 / 백엔드}"
ckgfy8k9h769910qioky6yrdw,개발자 팟캐스트 stdout.fm의 재생목록,[],"{동기부여,비전공자 & 신입,클라우드,개발 일반}"
ckhd3xgjb1329210n7b70e5av4,docker-hands-on,,"{데브옵스,서버 / 백엔드}"
ckn8mxm2i0413yxqyuzd00fzk,[번역] 최신 네트워크 로드 밸런싱 및 프록시 소개 | ziwon.github.io,[],{Git / Github}
ckndvxo1m34069827mmspzmnnhm,팀장 하는 짓,"[""미분류""]",{개발 일반}
ckghsjihc2334310qn7xjodjj9,알아두면 유익한 2019 개발이야기,[],{개발 일반}
ckn8nvnye71689nqy1pd7vftm,리디북스 앱에 S Pen Remote 연동하기,,{아키텍처}
ckgfykzkx1310610qi8czh20nw,인공지능 개발자를 위한 코세라 강의 베스트19,"[""인공지능"", ""강의"", ""코로나""]",{머신러닝}
ckn8meazy1076smqy2mef3rb2,[Docker] Compose 구성과 사용법 - WONIZZ.LOG / 도커 컴포즈,[],{데브옵스}
cklbmxw6e1990852dp9tevle76w,MySQL 내부 구조,"[""MySQL"", ""SQL"", ""데이터베이스""]","{데이터베이스,컴퓨터 과학,비전공자 & 신입}"
ckn8mjwcn0806v9qybbtgm2da,java.lang.Object .hashCode 메소드,"[{""name"": {""name"": ""언어 & 프레임워크""}}, {""name"": {""name"": ""Java & Spring""}}]",{Java}
ckn8ocpek176089nqyu3glr1g3,BiT 오픈 소스 공개: 컴퓨터 비전을 위한 대규모 사전 훈련,"[""ML/Tensorflow""]","{오픈소스,머신러닝,컴퓨터 과학,데이터 과학}"
ckmx65dpt110056426pm9r4oga7s,동적색인 프로세스 변경 사례,,"{데브옵스,아키텍처}"
ckjxmfkjp822921tklareh817f,developers-retrospective,,"{동기부여,Git / Github,컴퓨터 과학}"
ckn8nyi1999259nqyhcbcw8vn,REST API 테스팅 프레임워크,,{Framework}
ckgk4mwz11560010qmdiny2hpr,무한 스크롤 vs 페이지네이션 vs '더보기' 버튼,"[""IT"", ""무한스크롤"", ""이커머스""]",{UI/UX}
ckn8nsyxq43759nqydqxsiong,"6) 스프링부트로 웹 서비스 출시하기 - 6. TravisCI & AWS CodeDeploy로 배포 자동화 구축하기","[{""name"": {""name"": ""백엔드""}}, {""name"": {""name"": ""서버 & 클라우드 & 아키텍쳐""}}]","{Framework,서버 / 백엔드,데브옵스,AWS}"
ckn8ny31c95739nqyakatswk9,UI 라이브러리 개발기,,{UI/UX}
ckgllr6pu6182910o6coqmoqze,지속 가능한 소프트웨어를 위한 코딩 방법 - 두 번째,,"{개발 일반,Java}"
ckgbjcoev2659110p7c2vljdyl,날짜와 시간 표시에 대한 디테일,"[""표시"", ""날짜시간"", ""UX""]",{개발 일반}
ckgir29mt5025910qnnuih2p0l,  AWS에서의 5년… 글로벌 회사에서 배운 것 :: Channy's Blog,"[{""name"": {""name"": ""개발 일반""}}, {""name"": {""name"": ""개발 문화/철학/방법론""}}]",{커리어}
ckgkiixpz1890710o66m2bvkxj,"구조적 동시성에 대한 소고, 또는 Go 문의 해로움",[],"{아키텍처,디자인패턴}"
ckn8nyrx4102479nqyu8k8du00,[OKKYCON] 이혜승 - 테알못 신입은 어떻게 테스트를 시작했을까?,,"{비전공자 & 신입,테스팅}"
ckg7n0uwo2593810p61lok96so,카카오 겨울 개발자 인턴십 성장기 | 첫걸음을 카카오에서 시작한다는 것,"[{""name"": ""internship""}, {""name"": ""kakao""}, {""name"": ""new-krew""}, {""name"": ""recruitment""}, {""name"": ""tech""}]","{비전공자 & 신입,기업 / 스타트업}"
ckg92dr3m3451710o3yt38x92z,우아한 Redis 세미나 후기,"[{""name"": {""name"": ""백엔드""}}, {""name"": {""name"": ""서버 & 클라우드 & 아키텍쳐""}}]","{클라우드,서버 / 백엔드}"
ckg660r0n4522110n10d12c3vk,[번역] JS에서 조건문을 더 낫게 쓰기 위한 5가지 팁,"[{""name"": {""name"": ""프론트엔드""}}, {""name"": {""name"": ""Javascript 관련""}}]","{JavaScript,개발 일반}"
ckkop2ihk4528081hmgrl9iu5ej,iOS 13+ ) Customize Navigation Bar Appearance,[],"{UI/UX,모바일,iOS}"
ckn8nvvq074249nqyum1obfs9,체대 출신 개발자의 2019년 회고 | Integerous DevLog,[],{동기부여}
ckn8mec001147smqyc0hztpax,[AWS] EKS 서비스 사용법 및 예제 - WONIZZ.LOG,"[{""name"": {""name"": ""백엔드""}}, {""name"": {""name"": ""서버 & 클라우드 & 아키텍쳐""}}]","{AWS,데브옵스}"
ckgfxypyg426410qi5if5xilg,카카오페이 QR 코드 리버스 엔지니어링,[],{개발 일반}
ckg8p6cqz442410o3m1bnumrm,Kotlin 도입 과정에서 만난 문제와 해결 방법,"[{""name"": {""name"": ""언어 & 프레임워크""}}, {""name"": {""name"": ""Java & Spring""}}, {""name"": ""Kotlin""}]","{Java,Kotlin}"
ckgbz9hcw4007310phkg8kyp1x,[2019] 실용적인 프런트엔드 테스트 전략,"[""알고리즘"", ""아키텍처"", ""프런트엔드"", ""백엔드"", ""기획"", ""클라우드"", ""모바일"", ""게임"", ""NHN"", ""콘퍼런스"", ""테스트"", ""기술콘퍼런스"", ""개발 방법론"", ""머신러닝"", ""빅 데이터"", ""모니터링"", ""검색"", ""생산성"", ""추천 시스템"", ""디자인"", ""언어"", ""브랜딩"", ""인프라"", ""NHNFORWARD"", ""IT""]","{테스팅,웹 프론트엔드}"
ckjmnd9f29460071ppedej2wut0,새로운 웹페이지 성능 측정 지표 CLS(Cumulative Layout Shift) | WIT블로그,[],"{테스팅,웹 프론트엔드,웹}"
ckgg4rlg83816410qi8mvvoen1,일일커밋 3주년 회고,[],{동기부여}
ckjmng1e59463951ppe8jxma0ty,Google Coding Interview｜구글 신입 엔지니어 인터뷰 준비 후기,[],"{커리어,동기부여}"
ckn8mkaoj1791v9qyc837zw9m,MySQL Ascending index vs Descending index,"[{""name"": ""mysql""}]",{데이터베이스}
ckkqhmqsl1324671zpgpeoke6hq,iOS ) pngData VS jpegData(compressionQuality:),[],{iOS}
ckg7ks9221818810p6ldbio158,"코로나19를 이기는 슬기로운 지도생활, 카카오맵","[{""name"": ""COVID-19""}, {""name"": ""kakao""}, {""name"": ""kakaomap""}]","{IT 이야기,코로나19}"
ckgk9yk4g4075810qm7zxgfsc5,전국에 맥도날드 주소가 어떻게 될까? | Daily Log,[],{개발 일반}
ckga4wy8g2091010nzor1uaec1,초보가 이해하는 스프링 시큐리티,"[{""name"": {""name"": ""언어 & 프레임워크""}}, {""name"": {""name"": ""Java & Spring""}}, {""name"": ""Tips & 강좌""}, {""name"": ""스프링시큐리티""}]","{보안,Java}"
ckn8nxb2m88569nqyb79dxzbt,도커(Docker) 컴포즈를 활용하여 완벽한 개발 환경 구성하기,[],{데브옵스}
ckgiu32mv6323510qne1gddmrj,Algorithm Visualizer,[],"{컴퓨터 과학,알고리즘}"
ckjxmfc63829991iklknr49udc,pico,,"{Git / Github,JavaScript}"
ckjwd5ppc3660321vpkkdetzj3s,"Docker - 컴포넌트, 20분 정리",[],"{비전공자 & 신입,서버 / 백엔드,데브옵스}"
ckn8novom01539nqyzlw0ou8x,"
                    java StringTokenizer : 생각보다 느릴까? 뜯어보자.                ","[""stringtokenizer"", ""파싱"", ""java"", ""문자열파싱"", ""string""]",{Java}
ckn8nsd1f37539nqychhh6z93,Java의 동시성 개선을 위한 Project Loom은 reactive streams를 대체할 것인가?,[],{Java}
ckhbrqtck2433310qb02h8tkmf,Sublime Text 3의 untitled 탭에 첫 행 표시하기,[],{툴 / 생산성}
ckn8mxdkq0143yxqyb3j1o0tf,[우아한테크토크] 선착순 이벤트 서버 생존기! 47만 RPM에서 살아남다?!,"[{""name"": {""name"": ""백엔드""}}, {""name"": {""name"": ""서버 & 클라우드 & 아키텍쳐""}}, {""name"": ""우아한형제들""}, {""name"": ""우아한개발자""}]",{서버 / 백엔드}
ckn8nq5xi14149nqy2uzcka61,컨트리뷰톤 2019 참가 후기 :: Outsider's Dev Story,[],"{세미나,아키텍처}"
ckn8ntq2651899nqyz9ykj8ao,회사 화분에 주기적으로 물주기 (AWS IoT 버튼 활용 사례),"[""Working"", ""Programming"", ""Slack""]","{데브옵스,AWS}"
ckgbkqxzw3519210p7ako995fw,데이터 엔지니어가 하는 일,"[""빅데이터"", ""머신러닝"", ""분석""]","{커리어,데이터 과학}"
ckgio864a3241510qng486787w,vim 자동완성 기능 사용하기,[],{툴 / 생산성}
ckg7rcsnj4017910p6ac6xjvvu,"2020 신입 개발자 Oli가 말하는 ""내가 DBA를 선택한 이유""","[{""name"": ""2021""}, {""name"": ""2021-new-krew""}, {""name"": ""related-blind""}]","{커리어,데이터베이스,비전공자 & 신입}"
ckgiqkrks4818910qnshz2ep50,최신 브라우저의 내부 살펴보기 4 - 컴포지터가 사용자 입력을 받았을 때,"[""webbrowser"", ""컴포지터""]","{웹,웹 프론트엔드}"
ckgfymrb51377310qioou3w2g6,머신러닝 단기집중과정  |  Google Developers,"[""머신러닝"", ""단기집중과정""]",{머신러닝}
ckhei8m047595910n70oe8h8ip,pyenv-virtualenvwrapper로 Python 개발 환경 세팅하기,[],"{Python,서버 / 백엔드}"
ckn8mkn0z0527vqqyat08fgjs,Design Patterns in the Spring Framework | Baeldung,"[{""name"": {""name"": ""언어 & 프레임워크""}}, {""name"": {""name"": ""Java & Spring""}}]","{서버 / 백엔드,Framework}"
ckn8nqto022449nqyo414jrw1,인텔리제이 Github Code Review - Yun Blog | 기술 블로그,[],{Git / Github}
ckg91gab52803810o31s6jqo9b,"Python과 Django 기반의 모니터링 시스템, Hubblemon",[],"{Python,툴 / 생산성,데브옵스}"
ckn8mk2u71292v9qy8j2in7h4,JUnit 5 매개변수 테스트 @ntalbs' stuff,"[{""name"": {""name"": ""언어 & 프레임워크""}}, {""name"": {""name"": ""Java & Spring""}}]","{테스팅,Java}"
ckn8nxvoa93659nqyvedtey8d,Postman과 GitLab CI 연동하기,[],"{Git / Github,데브옵스}"
ckgbk9dpp3127710p7gswoqrht,블록체인 R/D 부분 면접 오픈북,[],{블록체인}
ckg6065xv2591610n1yfllzwz0,Git Flow와 자주 사용되는 Git 명령어들,"[{""name"": {""name"": ""기타""}}, {""name"": {""name"": ""Git""}}]",{Git / Github}
ckjw8hdde3329541vpkcwdx4uoq,주석 분석기를 이용한 간단한 API 문서화 방법,"[""API documentation""]","{개발 일반,툴 / 생산성,동기부여}"
ckjaw1vap2415361kpedjbbjgdt,"제품 기획/관리자를 위한 교과서, 인스파이어드 | Popit","[""소프트웨어"", ""스타트업"", ""PM"", ""Product Manager""]","{기획,기업 / 스타트업}"
ckgg4ed4y3507210qiabpu07fh,평범한 개발자 그 이상이 되기 위한 야생 학습 비결,,"{비전공자 & 신입,동기부여}"
ckg7sdtcg4764510p6u60qri5a,.git - 쩜깃의 이해,"[{""name"": {""name"": ""기타""}}, {""name"": {""name"": ""Git""}}]",{Git / Github}
ckghl3r9f16238910qiu1lay4nz,메인 데이터베이스 IDC 탈출 성공기,"[{""name"": {""name"": ""개발 일반""}}, {""name"": {""name"": ""개발 문화/철학/방법론""}}]",{데이터베이스}
ckgg5ermp4433310qilqeurxli,당신의 클론 코딩은 왜 실패하는가?,[],"{개발 일반,비전공자 & 신입,동기부여}"
ckjmgwozr9096311ppejmsamdtp,[Java]JVM Architecture란?,[],"{Java,개발 일반}"
ckn8nue7b58219nqykl6fvebz,Hibernate setAutoCommit 최적화를 통한 성능 튜닝,[],"{Framework,Performance}"
ckghpz65618938010qi1x43yvop,"『곽철용 짤 생성기』, 이렇게 만들어졌습니다 - 재그지그의 개발 블로그
  ",[],"{JavaScript,웹}"
ckn8mkrx30850vqqye03q8kzb,Java Versions and Features,"[{""name"": {""name"": ""언어 & 프레임워크""}}, {""name"": {""name"": ""Java & Spring""}}]",{Java}
ckgbj1pig2511110p77rxjzlsj,구글 면접 과정 일기,"[""구글"", ""인터뷰"", ""면접""]","{커리어,개발 일반}"
ckj14hm1823461tpafmvlgibg,머신러닝으로 버스 지연 예측하기,[],"{아키텍처,IT 이야기,머신러닝,데이터 과학}"
ckgbygacj3587110phnlstqmmy,"""TDD 실천법과 도구"" 책 전체를 PDF 공개합니다.",[],{테스팅}
ckn8mkki60353vqqy2tbte9vj,도커(Docker) 트러블슈팅 - 컨테이너 실행환경 디버깅,[],{데브옵스}
ckn8oaymx162709nqyyc1lpgih,"2017년 안드로이드 보안 검토 리포트",[],"{안드로이드,보안}"
ckn8nte0w48149nqyv0p9ubp4,수학인듯 과학아닌 공학같은 컴퓨터과학/알고리즘 기초,[],"{알고리즘,컴퓨터 과학}"
ckj117ouv55171mmuwol40sai,코드 악취를 맡는 후각 훈련의 시간,[],"{서버 / 백엔드,개발 일반,IT 이야기,툴 / 생산성,동기부여}"
ckmye8mze14300082dpmn42h5cx5,파이썬 쥬피터를 이용한 텐서플로우 개발환경 구성하기 | Popit,"[""소프트웨어"", ""데이터분석"", ""Python"", ""Tensorflow"", ""jupyter""]","{Python,머신러닝,데이터 과학}"
ckjw8m2ik3351311vpk04agjdde,[개발 바보들]엑셀의 분석도구를 이용한 간단한 선형 회귀분석 실습 | Popit,"[""소프트웨어"", ""엑셀"", ""선형회귀""]","{비전공자 & 신입,머신러닝,데이터 과학}"
ckgaegseb6175210nz8s3q1hyl,UICollectionView를 이용한 LINE iOS 대화방 리팩토링 - 1,"[""iOS""]","{모바일,iOS}"
ckn8me7ye0825smqywq8u6fqe,"Spring 의 동기, 비동기, 배치 처리시 항상 context 를 유지하고 로깅하기",[],"{Framework,서버 / 백엔드}"
